example_id                                                                                                       | status  | run_time        |
./spec/components/dossiers/changes_component_spec.rb[1:9:1]                                                      | passed  | 0.00464 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:9:2]                                                      | passed  | 0.00383 seconds |
./spec/components/dossiers/geo_area_component_spec.rb[1:1:1]                                                     | passed  | 0.3236 seconds  |
./spec/components/dossiers/geo_area_component_spec.rb[1:2:1]                                                     | passed  | 0.13336 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:1:1:1]                                            | passed  | 0.14444 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:1:2:1]                                            | passed  | 0.13298 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:1:3:1]                                            | passed  | 0.13445 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:1:3:2]                                            | passed  | 0.15382 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:2:1]                                              | passed  | 0.13736 seconds |
./spec/components/dossiers/individual_form_component_spec.rb[1:3:1]                                              | passed  | 0.13398 seconds |
./spec/components/dossiers/pending_correction_checkbox_component_spec.rb[1:1:1]                                  | passed  | 0.09476 seconds |
./spec/components/dossiers/pending_correction_checkbox_component_spec.rb[1:2:1]                                  | passed  | 0.09838 seconds |
./spec/components/dossiers/pending_correction_checkbox_component_spec.rb[1:2:2:1]                                | passed  | 0.10344 seconds |
./spec/components/dossiers/pending_correction_checkbox_component_spec.rb[1:2:2:2:1]                              | passed  | 0.10559 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:1]                                                    | passed  | 0.02631 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:2]                                                    | passed  | 0.01363 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:3]                                                    | passed  | 0.00883 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:4:1]                                                  | passed  | 0.00801 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:5:1]                                                  | passed  | 0.00572 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:6]                                                    | passed  | 0.00697 seconds |
./spec/components/dossiers/user_search_component_spec.rb[1:7:1]                                                  | passed  | 0.01312 seconds |
